image_relpath,style_label,artist_label,genre_label
Realism/vincent-van-gogh_still-life-with-earthenware-bottle-and-clogs-1885.jpg,21,22,9
Baroque/rembrandt_jesus-and-the-adulteress-by-rembrandt.jpg,4,20,8
Expressionism/martiros-saryan_mount-aragats-1914.jpg,9,13,8
Art_Nouveau_Modern/nicholas-roerich_harrowing-of-hell.jpg,3,14,7
Baroque/rembrandt_the-blind-fiddler-1631.jpg,4,20,2
Post_Impressionism/pyotr-konchalovsky_festivities-zagorsk.jpg,20,18,4
Realism/ivan-shishkin_night-1886.jpg,21,10,8
Realism/pyotr-konchalovsky_on-the-deck-of-the-trawler.jpg,21,18,2
Expressionism/martiros-saryan_trees-in-blossom-1910.jpg,9,13,4
Symbolism/nicholas-roerich_lamayuru-ladakh-1947.jpg,24,14,4
Impressionism/camille-pissarro_the-banks-of-the-oise-pontoise-also-known-as-man-fishing-1878.jpg,12,2,4
Impressionism/camille-pissarro_landscape.jpg,12,2,4
Realism/john-singer-sargent_portrait-of-mrs-alice-brisbane-thursby-1898.jpg,21,11,6
Impressionism/pierre-auguste-renoir_seated-nude-combing-her-hair.jpg,12,17,5
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-8.jpg,3,14,3
Impressionism/childe-hassam_across-the-park.jpg,12,3,4
Symbolism/nicholas-roerich_mount-m-1931-1.jpg,24,14,4
Romanticism/gustave-dore_isaiah-s-vision-of-the-destruction-of-babylon.jpg,23,7,7
Post_Impressionism/vincent-van-gogh_wheat-field-with-reaper-and-sun-1889.jpg,20,22,4
Impressionism/edgar-degas_madame-de-rutte.jpg,12,5,6
Post_Impressionism/vincent-van-gogh_sheet-with-sketches-of-diggers-and-other-figures-1890.jpg,20,22,8
Baroque/rembrandt_rembrandt-s-mother-in-a-black-dress-as-small-upright-print-1631.jpg,4,20,6
Romanticism/gustave-dore_richard-i-the-lionheart-massacres-captives-in-reprisal-1877.jpg,23,7,3
Baroque/rembrandt_a-study-for-the-great-jewish-bride.jpg,4,20,8
Naive_Art_Primitivism/pablo-picasso_francoise-gilot-with-paloma-and-claude-1951.jpg,15,15,2
Expressionism/pablo-picasso_portrait-de-femme-en-buste-1924.jpg,9,15,5
Impressionism/camille-pissarro_the-harvest-1882.jpg,12,2,2
Realism/pyotr-konchalovsky_the-trees-behind-the-fence-1940.jpg,21,18,4
Impressionism/claude-monet_edge-of-the-cliff-at-pourville.jpg,12,4,4
Realism/vincent-van-gogh_peasant-lifting-potatoes-2-1885.jpg,21,22,8
Realism/ivan-shishkin_winte-1890.jpg,21,10,4
Impressionism/camille-pissarro_fan-project.jpg,12,2,2
Impressionism/pierre-auguste-renoir_the-bridge-at-argenteuil-in-autumn-1882.jpg,12,17,4
Post_Impressionism/vincent-van-gogh_large-plane-trees-1889.jpg,20,22,4
Post_Impressionism/vincent-van-gogh_houses-in-auvers-2-1890.jpg,20,22,4
Post_Impressionism/pablo-picasso_portrait-of-madame-canals-1905.jpg,20,15,6
Pointillism/camille-pissarro_portrait-of-nini-1884.jpg,18,2,6
Post_Impressionism/vincent-van-gogh_couple-walking-between-rows-of-trees-1890(1).jpg,20,22,8
Realism/vincent-van-gogh_the-old-tower-in-the-fields-1884.jpg,21,22,4
Post_Impressionism/vincent-van-gogh_sheet-with-sketches-of-figures-1890.jpg,20,22,8
Naive_Art_Primitivism/marc-chagall_the-birthday-1915.jpg,15,12,2
Symbolism/nicholas-roerich_and-we-are-opening-the-gates-1922.jpg,24,14,1
Expressionism/pyotr-konchalovsky_piazza-della-signoria-in-siena-1912.jpg,9,18,1
Symbolism/nicholas-roerich_the-holiest-thang-la-1939.jpg,24,14,4
Realism/ivan-shishkin_forest-path-1863.jpg,21,10,8
Cubism/marc-chagall_cemetery-gates-1917.jpg,7,12,1
Impressionism/claude-monet_vetheuil-prairie-inondee.jpg,12,4,4
Art_Nouveau_Modern/nicholas-roerich_kneeling-warriors-study-of-murals-for-the-chapel-in-pskov-1914-1.jpg,3,14,7
Impressionism/childe-hassam_a-fisherman-s-cottage.jpg,12,3,4
Romanticism/ivan-aivazovsky_view-of-the-coast-near-st-petersburg-1835.jpg,23,9,4
Realism/john-singer-sargent_arthur-james-balfor-1908.jpg,21,11,6
Post_Impressionism/vincent-van-gogh_blossoming-acacia-branches-1890(1).jpg,20,22,4
Post_Impressionism/pyotr-konchalovsky_portrait-of-natalia-petrovna-konchalovsky-the-artist-s-daughter-in-pink-dress-1925.jpg,20,18,6
Impressionism/eugene-boudin_fishermen-s-wives-at-the-seaside-1872.jpg,12,6,2
Impressionism/pierre-auguste-renoir_gabrielle-mending-1908.jpg,12,17,6
Post_Impressionism/vincent-van-gogh_portrait-of-trabuc-an-attendant-at-saint-paul-hospital-1889.jpg,20,22,6
Impressionism/pierre-auguste-renoir_young-woman-with-crane-1886.jpg,12,17,6
Impressionism/claude-monet_boulevard-of-capucines.jpg,12,4,1
Post_Impressionism/paul-cezanne_the-green-pitcher-1887.jpg,20,16,9
Realism/ilya-repin_portrait-of-dmitri-sergueyevich-merezhkovsky.jpg,21,8,6
Realism/pablo-picasso_portrait-of-casagemas.jpg,21,15,6
Symbolism/nicholas-roerich_book-of-doves-1922.jpg,24,14,7
Realism/ivan-shishkin_young-pines-on-the-sandy-cliff-mary-howie-on-finnish-railways-1890.jpg,21,10,4
Symbolism/nicholas-roerich_himalayas-1941-1.jpg,24,14,4
Naive_Art_Primitivism/marc-chagall_they-were-in-forty-pairs-1948.jpg,15,12,3
Impressionism/claude-monet_view-from-the-cliff-at-pourville-bright-weather.jpg,12,4,4
Impressionism/pierre-auguste-renoir_view-of-cagnes.jpg,12,17,4
Impressionism/childe-hassam_the-sonata.jpg,12,3,2
Northern_Renaissance/albrecht-durer_man-of-sorrows-seated-1515.jpg,17,0,7
Post_Impressionism/vincent-van-gogh_vincent-s-bedroom-1888.jpg,20,22,8
Post_Impressionism/vincent-van-gogh_path-in-the-park-at-arles-1888.jpg,20,22,4
Naive_Art_Primitivism/marc-chagall_abraham-weeping-for-sarah-1931.jpg,15,12,7
Romanticism/ivan-aivazovsky_jesus-walks-on-water-1888.jpg,23,9,7
Impressionism/claude-monet_the-train-in-the-country.jpg,12,4,4
Impressionism/paul-cezanne_legendary-scene.jpg,12,16,2
Romanticism/ivan-aivazovsky_the-ninth-wave-1857.jpg,23,9,8
Realism/martiros-saryan_vartan-mamikonian-1900.jpg,21,13,8
Realism/pyotr-konchalovsky_birches-in-the-knobs-1941.jpg,21,18,4
Impressionism/pierre-auguste-renoir_treboul-1895.jpg,12,17,4
Art_Nouveau_Modern/raphael-kirchner_brise-of-may.jpg,3,19,5
Pointillism/camille-pissarro_meadows-at-eragny-1886.jpg,18,2,4
Realism/vincent-van-gogh_peasant-walking-with-a-wheelbarrow-1885.jpg,21,22,8
Impressionism/eugene-boudin_the-merchant-dock.jpg,12,6,1
Impressionism/pierre-auguste-renoir_the-hatpin-1898.jpg,12,17,2
Realism/john-singer-sargent_blanche-marchesi-1910.jpg,21,11,6
Symbolism/nicholas-roerich_pskov.jpg,24,14,1
Symbolism/nicholas-roerich_stronghold-of-tibet.jpg,24,14,4
Romanticism/ivan-aivazovsky_night-near-yalta-1866.jpg,23,9,4
Romanticism/gustave-dore_satan-in-council.jpg,23,7,3
Impressionism/edgar-degas_dancers-practicing-at-the-barre-1877.jpg,12,5,2
Symbolism/nicholas-roerich_saint-pantaleon-the-healer-1916.jpg,24,14,7
Realism/john-singer-sargent_claude-monet-1887.jpg,21,11,6
Post_Impressionism/pyotr-konchalovsky_abramtsevo-oaks-1920.jpg,20,18,4
Baroque/rembrandt_portrait-of-a-couple-in-an-interior.jpg,4,20,6
Impressionism/claude-monet_valley-of-the-creuse.jpg,12,4,4
Impressionism/pierre-auguste-renoir_arabs-by-the-sea.jpg,12,17,4
Impressionism/childe-hassam_brooklyn-bridge-in-winter.jpg,12,3,4
Realism/vincent-van-gogh_vicarage-and-church-at-etten-1876.jpg,21,22,8
Expressionism/salvador-dali_the-queen-of-the-butterflies.jpg,9,21,6
Baroque/rembrandt_a-man-in-a-room-1630.jpg,4,20,2
Realism/martiros-saryan_the-gifts-of-spring-1968.jpg,21,13,9
Realism/john-singer-sargent_reverend-edmond-ware-1906.jpg,21,11,6
Realism/john-singer-sargent_henry-viscount-lascelles-1925.jpg,21,11,6
Northern_Renaissance/albrecht-durer_madonna-with-the-apple.jpg,17,0,7
Northern_Renaissance/albrecht-durer_christ-taking-leave-of-his-mother-1511.jpg,17,0,7
Post_Impressionism/vincent-van-gogh_the-olive-trees-1888.jpg,20,22,8
Naive_Art_Primitivism/marc-chagall_moses-died-looking-to-the-promised-land-where-he-should-not-enter-deuteronomy-xxxiv-1-5.jpg,15,12,7
Symbolism/salvador-dali_angel.jpg,24,21,7
Impressionism/claude-monet_the-sea-at-fecamp-1881.jpg,12,4,4
Symbolism/nicholas-roerich_wanderer-of-the-light-city-1933.jpg,24,14,8
Impressionism/pierre-auguste-renoir_girl-crocheting.jpg,12,17,2
Symbolism/nicholas-roerich_view-of-kangchenjunga-from-turpindar.jpg,24,14,4
Expressionism/marc-chagall_man-at-table-1911.jpg,9,12,2
Impressionism/childe-hassam_spring-at-old-lyme.jpg,12,3,4
Romanticism/paul-cezanne_landscape-1870.jpg,23,16,4
Symbolism/nicholas-roerich_himalayas-blue-mountains-1939.jpg,24,14,4
Naive_Art_Primitivism/marc-chagall_joseph-being-seventeen-years-old-goes-with-his-brothers-and-the-flocks-genesis-xxxvii-2.jpg,15,12,7
Realism/camille-pissarro_landscape-with-house-in-the-woods-in-saint-thomas-antilles.jpg,21,2,4
Realism/john-singer-sargent_marble-quarries-at-carrara-1913.jpg,21,11,2
Impressionism/edgar-degas_the-rehearsal-1877.jpg,12,5,2
Post_Impressionism/vincent-van-gogh_arles-view-from-the-wheat-fields-1888(1).jpg,20,22,4
Romanticism/ivan-aivazovsky_golden-horn-1872.jpg,23,9,1
Symbolism/nicholas-roerich_himalayas-1942-2.jpg,24,14,4
Realism/ivan-shishkin_winter-in-a-forest-rime-1877.jpg,21,10,4
Post_Impressionism/vincent-van-gogh_rocky-ground-at-montmajour.jpg,20,22,8
Baroque/rembrandt_the-sacrifice-of-abraham-1635.jpg,4,20,7
Post_Impressionism/vincent-van-gogh_wheat-field-with-cypresses.jpg,20,22,8
Symbolism/nicholas-roerich_path-to-kailas-monastery-1932.jpg,24,14,4
Impressionism/camille-pissarro_boulevard-montmartre-afternoon-in-the-rain-1897.jpg,12,2,1
Post_Impressionism/vincent-van-gogh_stone-steps-in-the-garden-of-the-asylum-1889.jpg,20,22,4
Impressionism/paul-cezanne_path-at-the-entrance-to-the-forest-1879.jpg,12,16,4
Impressionism/claude-monet_waterloo-bridge-at-sunset-pink-effect.jpg,12,4,1
Impressionism/childe-hassam_yachts-gloucester-1889.jpg,12,3,4
Impressionism/camille-pissarro_the-dunes-at-knocke-belgium-1902.jpg,12,2,4
Realism/vincent-van-gogh_man-standing-with-arms-folded-1882.jpg,21,22,8
Realism/martiros-saryan_april-1947.jpg,21,13,4
Cubism/pablo-picasso_bust-of-woman-1939.jpg,7,15,6
Post_Impressionism/pyotr-konchalovsky_apple-tree-in-blossom-1907.jpg,20,18,4
Expressionism/salvador-dali_saltimbanques-1921.jpg,9,21,6
Realism/eugene-boudin_the-fish-market-rotterdam-1876.jpg,21,6,2
Impressionism/pierre-auguste-renoir_bather-admiring-herself-in-the-water.jpg,12,17,5
Realism/camille-pissarro_the-road.jpg,21,2,4
Expressionism/pablo-picasso_mallorcan-1905.jpg,9,15,6
Naive_Art_Primitivism/marc-chagall_joseph-and-potiphar-s-wife-1931.jpg,15,12,7
Art_Nouveau_Modern/raphael-kirchner_greek-virgins-1900-10.jpg,3,19,2
Impressionism/childe-hassam_in-brittany-bay.jpg,12,3,2
Impressionism/john-singer-sargent_thou-shalt-not-steal-1918.jpg,12,11,2
Art_Nouveau_Modern/nicholas-roerich_they-build-the-ships-1903-1.jpg,3,14,1
Post_Impressionism/vincent-van-gogh_wheat-field-behind-saint-paul-hospital-with-a-reaper-1889.jpg,20,22,4
Romanticism/ivan-aivazovsky_sunset-in-little-russia-1863.jpg,23,9,4
Expressionism/pablo-picasso_female-nude-sitting-in-the-armchair-1964.jpg,9,15,5
Impressionism/john-singer-sargent_the-plains-from-nazareth-1905.jpg,12,11,4
Baroque/rembrandt_diana-at-the-bath-1631-1.jpg,4,20,8
Impressionism/edgar-degas_at-the-milliner-s-1882.jpg,12,5,2
Symbolism/nicholas-roerich_himalayas-tops-of-mountains-with-the-turqoise-sky-1937.jpg,24,14,4
Baroque/rembrandt_the-adoration-of-the-shepherds-fragment-1646.jpg,4,20,7
Impressionism/childe-hassam_a-fruit-store-1889.jpg,12,3,2
Realism/vincent-van-gogh_still-life-with-mackerels-lemons-and-tomatoes-1886.jpg,21,22,9
Northern_Renaissance/albrecht-durer_the-penance-of-st-john-chrysostom-1496.jpg,17,0,7
Expressionism/salvador-dali_woman-undressing.jpg,9,21,5
Baroque/rembrandt_a-seated-female-nude.jpg,4,20,5
Realism/salvador-dali_portrait-of-colonel-jack-warner.jpg,21,21,6
Impressionism/john-singer-sargent_rio-dell-angelo-1902.jpg,12,11,1
Realism/vincent-van-gogh_sand-diggers-in-dekkersduin-near-the-hague-2-1883.jpg,21,22,8
Impressionism/eugene-boudin_beach-scene-1880.jpg,12,6,2
Realism/ilya-repin_death-of-fedor-chizhov-2-1877.jpg,21,8,6
Baroque/rembrandt_abraham-receives-the-three-angels-1646.jpg,4,20,7
Post_Impressionism/pyotr-konchalovsky_novgorodians-1925.jpg,20,18,2
Realism/vincent-van-gogh_meadows-near-rijswijk-and-the-schenkweg-1882.jpg,21,22,4
Realism/salvador-dali_portrait-of-a-child-unfinished.jpg,21,21,6
Realism/pyotr-konchalovsky_bakhchisarai-common-view-1930.jpg,21,18,1
Realism/vincent-van-gogh_head-of-a-peasant-woman-with-dark-cap-1885-3(1).jpg,21,22,6
Impressionism/claude-monet_the-jetty-at-le-havre-bad-weather-1870.jpg,12,4,1
Impressionism/childe-hassam_gloucester.jpg,12,3,4
Baroque/rembrandt_rembrandt-s-wife-dying-1642.jpg,4,20,8
Realism/ivan-shishkin_morning-in-a-pine-forest-1889.jpg,21,10,4
Synthetic_Cubism/pablo-picasso_couple-of-dancers-1915.jpg,25,15,2
Realism/john-singer-sargent_a-mountain-stream-tyrol-1914.jpg,21,11,4
Post_Impressionism/vincent-van-gogh_orchard-in-blossom-plum-trees-1888.jpg,20,22,4
Baroque/rembrandt_child-in-a-tantrum.jpg,4,20,8
Baroque/rembrandt_the-entombment-1639.jpg,4,20,7
Romanticism/ivan-aivazovsky_ox-train-on-the-steppe.jpg,23,9,2
Northern_Renaissance/albrecht-durer_witch-riding-backwards-on-a-goat-1500.jpg,17,0,2
Impressionism/claude-monet_the-road-to-the-farm-of-saint-simeon-in-winter.jpg,12,4,4
Impressionism/camille-pissarro_shepherdess-bringing-in-sheep-1886.jpg,12,2,2
Symbolism/nicholas-roerich_magi-procession-1912.jpg,24,14,8
Realism/vincent-van-gogh_orphan-man-with-top-hat-standing-near-the-stove-seen-from-the-back-1882.jpg,21,22,8
Post_Impressionism/paul-cezanne_the-brook-1900.jpg,20,16,4
Impressionism/pierre-auguste-renoir_mlle-irene-cahen-d-anvers-1880.jpg,12,17,6
Post_Impressionism/pablo-picasso_seated-harlequin.jpg,20,15,6
Expressionism/pablo-picasso_family-of-acrobats-with-monkey-1905.jpg,9,15,2
Realism/vincent-van-gogh_landscape-with-a-church-1883.jpg,21,22,8
Impressionism/claude-monet_train-in-the-snow-at-argenteuil-1875.jpg,12,4,4
Symbolism/nicholas-roerich_teacher-s-order-1931.jpg,24,14,4
Impressionism/edgar-degas_dancer-in-her-dressing-room-1.jpg,12,5,2
Realism/ivan-shishkin_oaks-1887.jpg,21,10,4
Realism/ivan-shishkin_kama-1895.jpg,21,10,8
Impressionism/john-singer-sargent_san-vigilio-a-boat-with-golden-sail-1913.jpg,12,11,1
Impressionism/pierre-auguste-renoir_still-life-with-bouquet-1871.jpg,12,17,9
Realism/ivan-shishkin_cave-in-caves-volcanoes-1879.jpg,21,10,4
Realism/ilya-repin_leo-tolstoy-barefoot-1901.jpg,21,8,6
Post_Impressionism/vincent-van-gogh_sketch-of-a-tree-against-clouds-with-colour-annotations-1890.jpg,20,22,8
Romanticism/ivan-aivazovsky_sea-view-1841-1.jpg,23,9,4
Romanticism/gustave-dore_the-battle-of-antioch.jpg,23,7,3
Impressionism/camille-pissarro_peasants-carrying-straw-montfoucault-1875.jpg,12,2,2
Impressionism/childe-hassam_rue-montmartre-paris.jpg,12,3,2
Synthetic_Cubism/pablo-picasso_man-with-pipe-1914.jpg,25,15,2
Naive_Art_Primitivism/marc-chagall_circus-woman-1960.jpg,15,12,2
Impressionism/claude-monet_tulip-field-in-holland.jpg,12,4,4
Naive_Art_Primitivism/marc-chagall_moses-spreads-the-darkness-over-egypt.jpg,15,12,7
Impressionism/claude-monet_cliff-near-fecamp.jpg,12,4,4
Impressionism/camille-pissarro_neaufles-sant-martin-near-gisors-1885.jpg,12,2,4
Impressionism/pierre-auguste-renoir_madeline-wearing-a-rose-1916.jpg,12,17,6
Symbolism/nicholas-roerich_pearl-of-searching-1924.jpg,24,14,2
Impressionism/camille-pissarro_potato-harvest-1893.jpg,12,2,2
Impressionism/camille-pissarro_the-climbing-path-l-hermitage-1877.jpg,12,2,4
Realism/john-singer-sargent_peter-a-b-widener-1903.jpg,21,11,6
Post_Impressionism/vincent-van-gogh_study-for-woman-sitting-by-a-cradle-1887.jpg,20,22,8
Impressionism/pierre-auguste-renoir_willows-and-figures-in-a-boat.jpg,12,17,4
Realism/john-singer-sargent_grace-woodhouse-1890.jpg,21,11,6
Impressionism/pierre-auguste-renoir_andree-in-yellow-turban-and-blue-skirt-1917.jpg,12,17,6
Naive_Art_Primitivism/marc-chagall_untitled.jpg,15,12,8
Romanticism/gustave-dore_don-quixote-110.jpg,23,7,3
Symbolism/nicholas-roerich_rohtang-pass-1936.jpg,24,14,4
Impressionism/pierre-auguste-renoir_child-s-head.jpg,12,17,2
Post_Impressionism/pyotr-konchalovsky_portrait-of-an-art-critic-v-a-nikolsky-1933.jpg,20,18,6
Impressionism/john-singer-sargent_ponte-san-giuseppe-di-castello-venice.jpg,12,11,1
Expressionism/martiros-saryan_flamboyant-landscape-1933.jpg,9,13,3
Impressionism/childe-hassam_nymph-on-a-rocky-ledge.jpg,12,3,5
Romanticism/ivan-aivazovsky_yalta-1899.jpg,23,9,4
Cubism/pablo-picasso_two-seated-women-1958.jpg,7,15,5
Naive_Art_Primitivism/marc-chagall_the-large-gray-circus-1975.jpg,15,12,2
Post_Impressionism/vincent-van-gogh_harvest-in-provence-at-the-left-montmajour-1888(1).jpg,20,22,4
Realism/vincent-van-gogh_standing-woman-half-length-1882.jpg,21,22,8
Cubism/pablo-picasso_the-great-odalisque-after-ingres-1907.jpg,7,15,5
Naive_Art_Primitivism/marc-chagall_still-life-with-bouquet-1962.jpg,15,12,9
Art_Nouveau_Modern/raphael-kirchner_all-healing-5.jpg,3,19,2
Naive_Art_Primitivism/marc-chagall_the-creation-of-man-7.jpg,15,12,8
Post_Impressionism/vincent-van-gogh_standing-man-seen-from-the-back-1886.jpg,20,22,8
Symbolism/salvador-dali_assuerus-falls-in-love-with-esther-assueres-adamavit-esther-1967(2).jpg,24,21,7
Post_Impressionism/pyotr-konchalovsky_ilmen-lake-the-boy-on-horseback-1926.jpg,20,18,8
Expressionism/martiros-saryan_in-the-caucasus-tiflis-1907.jpg,9,13,1
Naive_Art_Primitivism/marc-chagall_the-model-1910.jpg,15,12,2
Post_Impressionism/vincent-van-gogh_joseph-roulin-sitting-in-a-cane-chair-three-quarter-length-1888.jpg,20,22,8
Pointillism/salvador-dali_madrid-architecture-and-poplars.jpg,18,21,1
Impressionism/pierre-auguste-renoir_jeanne-durand-ruel-1876.jpg,12,17,6
Symbolism/martiros-saryan_landscape-kalaki-1962.jpg,24,13,4
Impressionism/pierre-auguste-renoir_gabrielle-with-a-rose-the-sicilian-woman.jpg,12,17,6
Realism/ivan-shishkin_morning-in-a-pine-forest-1886.jpg,21,10,8
Impressionism/childe-hassam_new-york-landscape.jpg,12,3,1
Post_Impressionism/paul-cezanne_mont-sainte-victoire-1887.jpg,20,16,4
Impressionism/edgar-degas_woman-with-the-oriental-vase-1872.jpg,12,5,6
Impressionism/john-singer-sargent_a-gust-of-wind.jpg,12,11,2
Symbolism/nicholas-roerich_monhigan-study-1922-25.jpg,24,14,8
Impressionism/camille-pissarro_a-part-of-groettes-pontoise-gray-weather-1875.jpg,12,2,4
Baroque/rembrandt_woman-in-bed-1645.jpg,4,20,6
Impressionism/eugene-boudin_on-the-beach-trouville-1887.jpg,12,6,2
Impressionism/pierre-auguste-renoir_madelaine-in-a-white-blouse-and-a-bouquet-of-flowers-1919.jpg,12,17,6
Cubism/pyotr-konchalovsky_workbench-1917.jpg,7,18,9
Symbolism/nicholas-roerich_sanctuaries-and-citadels-1925-6.jpg,24,14,4
Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-4.jpg,3,19,2
Baroque/rembrandt_the-poet-jeremia-de-decker-1666.jpg,4,20,6
Art_Nouveau_Modern/nicholas-roerich_sorcerer-1909.jpg,3,14,6
Realism/ivan-shishkin_on-the-shore-of-the-gulf-of-finland-udrias-near-narva-1888.jpg,21,10,4
Art_Nouveau_Modern/pablo-picasso_courtesan-with-necklace-of-gems-1901.jpg,3,15,6
Post_Impressionism/vincent-van-gogh_trees-and-undergrowth-1887-1.jpg,20,22,4
Expressionism/pyotr-konchalovsky_leningrad-bank-bridge-1931.jpg,9,18,8
Symbolism/nicholas-roerich_grand-canyon-1921-1.jpg,24,14,4
Expressionism/pyotr-konchalovsky_siena-the-urban-landscape-1912.jpg,9,18,1
Symbolism/nicholas-roerich_chandra-bhaga-path-to-triloknath-1932.jpg,24,14,4
Impressionism/pierre-auguste-renoir_at-the-luxembourg-gardens-1883.jpg,12,17,2
Post_Impressionism/vincent-van-gogh_arums(1).jpg,20,22,8
Realism/camille-pissarro_hill-of-jallais-at-pontoise.jpg,21,2,4
Post_Impressionism/vincent-van-gogh_the-rispal-restaurant-at-asnieres-1887.jpg,20,22,1
Realism/ivan-shishkin_edge-of-the-pine-forest.jpg,21,10,4
Impressionism/pierre-auguste-renoir_pears-and-apples-1890.jpg,12,17,9
Impressionism/pierre-auguste-renoir_girl-with-a-watering-can-1876.jpg,12,17,6
Realism/martiros-saryan_portrait-of-avetik-isahakyan-1940.jpg,21,13,6
Realism/vincent-van-gogh_the-parsonage-garden-at-nuenen-in-the-snow-1885.jpg,21,22,4
Post_Impressionism/vincent-van-gogh_park-at-arles-1889.jpg,20,22,8
Symbolism/martiros-saryan_irises-1903.jpg,24,13,9
Impressionism/claude-monet_cliff-at-petit-ailly.jpg,12,4,4
Realism/ivan-shishkin_oaks-in-old-peterhof-1891.jpg,21,10,4
Romanticism/ivan-aivazovsky_the-bay-of-naples-1845.jpg,23,9,4
Romanticism/paul-cezanne_portrait-of-marie-cezanne-the-artist-s-sister-1867.jpg,23,16,6
Expressionism/pyotr-konchalovsky_the-landscape-coast-of-france-1908.jpg,9,18,1
Impressionism/childe-hassam_gathering-flowers-in-a-french-garden-1888.jpg,12,3,2
Realism/vincent-van-gogh_digger-in-a-potato-field-february-1885(1).jpg,21,22,2
Realism/ilya-repin_poet-futurist-portrait-of-vladimir-vladimirovich-mayakovsky-1916.jpg,21,8,6
Post_Impressionism/vincent-van-gogh_plaster-statuette-of-a-female-torso-1886-3.jpg,20,22,9
Realism/vincent-van-gogh_hand-with-bowl-and-a-cat-1885(1).jpg,21,22,8
Realism/salvador-dali_rocks-of-liane-first-version.jpg,21,21,4
Impressionism/pierre-auguste-renoir_captain-edouard-bernier-1871.jpg,12,17,6
Realism/john-singer-sargent_henry-tonks-1918.jpg,21,11,8
Post_Impressionism/paul-cezanne_child-in-a-straw-hat-1902.jpg,20,16,6
Impressionism/childe-hassam_ecola-beach-oregon.jpg,12,3,4
Impressionism/camille-pissarro_the-garden-in-spring-eragny-1894.jpg,12,2,4
Cubism/pablo-picasso_vase-with-flowers-1943.jpg,7,15,9
Art_Nouveau_Modern/boris-kustodiev_shrovetide-1916-1.jpg,3,1,2
Impressionism/eugene-boudin_beach-at-trouville.jpg,12,6,2
Impressionism/pierre-auguste-renoir_portrait-of-coco-1905.jpg,12,17,6
Impressionism/pierre-auguste-renoir_colonel-barton-howard-jenks-1865.jpg,12,17,6
Impressionism/childe-hassam_confirmation-day.jpg,12,3,2
Impressionism/camille-pissarro_chestnut-trees-at-louveciennes-1872.jpg,12,2,4
Realism/vincent-van-gogh_peasant-woman-carrying-a-sheaf-of-grain-1885.jpg,21,22,8
Romanticism/gustave-dore_don-quixote-106.jpg,23,7,3
Romanticism/ivan-aivazovsky_moon-path-1886.jpg,23,9,4
Abstract_Expressionism/salvador-dali_religious-scene-in-particles.jpg,0,21,7
Realism/pyotr-konchalovsky_herd-1939.jpg,21,18,4
Post_Impressionism/vincent-van-gogh_undergrowth-with-ivy-1889.jpg,20,22,4
Impressionism/camille-pissarro_cowgirl-eragny-1887.jpg,12,2,6
Post_Impressionism/vincent-van-gogh_path-through-a-field-with-willows-1888.jpg,20,22,4
Symbolism/nicholas-roerich_issa-and-giant-s-head-1932-1.jpg,24,14,8
Realism/martiros-saryan_portrait-of-sanduht-1898.jpg,21,13,6
Northern_Renaissance/albrecht-durer_three-studies-of-a-helmet.jpg,17,0,8
Impressionism/childe-hassam_the-bather.jpg,12,3,5
Realism/salvador-dali_equestrian-fantasy-portrait-of-lady-dunn.jpg,21,21,6
Symbolism/salvador-dali_leo-quasi-bos-comedens-paleas-isaiah-11-7-1967.jpg,24,21,7
Realism/john-singer-sargent_mrs-adolph-hirsh-1905.jpg,21,11,6
Realism/vincent-van-gogh_girl-kneeling-in-front-of-a-bucket-1881(1).jpg,21,22,2
Baroque/rembrandt_negress-lying-down-1658.jpg,4,20,5
Northern_Renaissance/albrecht-durer_samson-slaying-the-lion.jpg,17,0,7
Post_Impressionism/pyotr-konchalovsky_still-life-tashkent-1916.jpg,20,18,9
Impressionism/childe-hassam_cat-boats-newport.jpg,12,3,4
Impressionism/claude-monet_the-seine-near-argenteuil.jpg,12,4,4
Impressionism/pierre-auguste-renoir_the-braid-suzanne-valadon-1886.jpg,12,17,6
Baroque/rembrandt_the-card-player-1641.jpg,4,20,6
Expressionism/martiros-saryan_mount-abul-and-passing-camels-1912.jpg,9,13,4
Cubism/pablo-picasso_farm-woman-1908-1.jpg,7,15,6
Romanticism/ivan-aivazovsky_the-caucasus.jpg,23,9,4
Northern_Renaissance/albrecht-durer_portrait-of-barent-van-orley.jpg,17,0,6
Post_Impressionism/pyotr-konchalovsky_murmansk-promenade-on-the-seafront-at-white-night-1937.jpg,20,18,1
Baroque/rembrandt_portrait-of-an-old-man.jpg,4,20,6
Baroque/rembrandt_a-woman-seated-before-a-dutch-stove-1658.jpg,4,20,5
Impressionism/camille-pissarro_a-meadow-in-moret-1901.jpg,12,2,4
Realism/nicholas-roerich_artilleryman-1894.jpg,21,14,6
Symbolism/nicholas-roerich_mountain-luton-1922.jpg,24,14,4
Symbolism/nicholas-roerich_the-saints-have-gone-leave-gleb-as-keeper-1920.jpg,24,14,7
Post_Impressionism/pyotr-konchalovsky_still-life-the-green-glass-1931.jpg,20,18,9
Realism/vincent-van-gogh_soup-distribution-in-a-public-soup-kitchen-1883.jpg,21,22,2
Post_Impressionism/vincent-van-gogh_garden-of-the-asylum-1889(1).jpg,20,22,8
